startId,endId,count
GENE_5045,GENE_2028,17
GENE_59272,GENE_2078,17
GENE_367,GENE_2099,17
GENE_245650,GENE_2146,17
GENE_59272,GENE_2215,17
GENE_3627,GENE_2247,17
GENE_3082,GENE_2252,17
GENE_1432,GENE_2353,17
GENE_7124,GENE_2475,17
GENE_268,GENE_2525,17
GENE_7124,GENE_2833,17
GENE_3458,GENE_2875,17
GENE_6352,GENE_2919,17
GENE_2252,GENE_3082,17
GENE_3440,GENE_3082,17
GENE_3565,GENE_3082,17
GENE_3596,GENE_3082,17
GENE_1636,GENE_3091,17
GENE_55354,GENE_3107,17
GENE_3558,GENE_3135,17
GENE_925,GENE_3135,17
GENE_133,GENE_3146,17
GENE_3726,GENE_3439,17
GENE_637,GENE_3439,17
GENE_7098,GENE_3439,17
GENE_3082,GENE_3440,17
GENE_3553,GENE_3440,17
GENE_57026,GENE_3451,17
GENE_2875,GENE_3458,17
GENE_115004,GENE_3552,17
GENE_185,GENE_3552,17
GENE_1901,GENE_3552,17
GENE_24835,GENE_3552,17
GENE_284424,GENE_3552,17
GENE_3827,GENE_3552,17
GENE_4254,GENE_3552,17
GENE_4282,GENE_3552,17
GENE_3440,GENE_3553,17
GENE_7039,GENE_3553,17
GENE_3596,GENE_3557,17
GENE_3135,GENE_3558,17
GENE_6356,GENE_3559,17
GENE_1432,GENE_3565,17
GENE_3082,GENE_3565,17
GENE_7422,GENE_3567,17
GENE_920,GENE_3567,17
GENE_10599,GENE_3569,17
GENE_1559,GENE_3569,17
GENE_1901,GENE_3569,17
GENE_1906,GENE_3569,17
GENE_100133941,GENE_3570,17
GENE_185,GENE_3570,17
GENE_9970,GENE_3570,17
GENE_952,GENE_3575,17
GENE_3726,GENE_3576,17
GENE_7132,GENE_3576,17
GENE_107653060,GENE_3586,17
GENE_1269,GENE_3586,17
GENE_16728,GENE_3586,17
GENE_9332,GENE_3586,17
GENE_3082,GENE_3596,17
GENE_3557,GENE_3596,17
GENE_7113,GENE_3596,17
GENE_22914,GENE_3600,17
GENE_920,GENE_3604,17
GENE_969,GENE_3604,17
GENE_6351,GENE_3605,17
GENE_2247,GENE_3627,17
GENE_4615,GENE_3627,17
GENE_5743,GENE_3627,17
GENE_4790,GENE_3630,17
GENE_5054,GENE_3630,17
GENE_1769,GENE_3704,17
GENE_3439,GENE_3726,17
GENE_3576,GENE_3726,17
GENE_1437,GENE_3821,17
GENE_3552,GENE_3827,17
GENE_7124,GENE_3842,17
GENE_7113,GENE_4072,17
GENE_1471,GENE_4151,17
GENE_925,GENE_4151,17
GENE_3552,GENE_4254,17
GENE_3552,GENE_4282,17
GENE_4283,GENE_4282,17
GENE_6347,GENE_4282,17
GENE_4282,GENE_4283,17
GENE_925,GENE_4288,17
GENE_7422,GENE_4311,17
GENE_5091,GENE_4318,17
GENE_59272,GENE_4512,17
GENE_943,GENE_4513,17
GENE_3627,GENE_4615,17
GENE_1636,GENE_4790,17
GENE_23411,GENE_4790,17
GENE_3630,GENE_4790,17
GENE_53373,GENE_4864,17
GENE_116511,GENE_5045,17
GENE_2028,GENE_5045,17
GENE_3630,GENE_5054,17
GENE_4318,GENE_5091,17
GENE_9159,GENE_5125,17
GENE_574058,GENE_5133,17
GENE_952,GENE_5133,17
GENE_5244,GENE_5243,17
GENE_5243,GENE_5244,17
GENE_8647,GENE_5244,17
GENE_1991,GENE_5340,17
GENE_5652,GENE_5340,17
GENE_5355,GENE_5354,17
GENE_5354,GENE_5355,17
GENE_170589,GENE_5562,17
GENE_7422,GENE_5621,17
GENE_5340,GENE_5652,17
GENE_3627,GENE_5743,17
GENE_836,GENE_5891,17
GENE_285,GENE_5972,17
GENE_59272,GENE_6045,17
GENE_1029,GENE_6281,17
GENE_59272,GENE_6283,17
GENE_6288,GENE_6287,17
GENE_6289,GENE_6287,17
GENE_6287,GENE_6288,17
GENE_6287,GENE_6289,17
GENE_185,GENE_6347,17
GENE_4282,GENE_6347,17
GENE_6367,GENE_6347,17
GENE_3605,GENE_6351,17
GENE_2919,GENE_6352,17
GENE_3559,GENE_6356,17
GENE_6347,GENE_6367,17
GENE_59272,GENE_6520,17
GENE_18024,GENE_6647,17
GENE_3553,GENE_7039,17
GENE_148022,GENE_7098,17
GENE_3439,GENE_7098,17
GENE_64135,GENE_7098,17
GENE_925,GENE_7099,17
GENE_920,GENE_7100,17
GENE_340024,GENE_7113,17
GENE_3596,GENE_7113,17
GENE_4072,GENE_7113,17
GENE_16175,GENE_7124,17
GENE_16728,GENE_7124,17
GENE_2475,GENE_7124,17
GENE_2833,GENE_7124,17
GENE_3842,GENE_7124,17
GENE_940,GENE_7124,17
GENE_3576,GENE_7132,17
GENE_1636,GENE_7421,17
GENE_3567,GENE_7422,17
GENE_4311,GENE_7422,17
GENE_5621,GENE_7422,17
GENE_183,GENE_7450,17
GENE_5244,GENE_8647,17
GENE_59272,GENE_8778,17
GENE_5125,GENE_9159,17
GENE_3586,GENE_9332,17
GENE_21898,GENE_9370,17
GENE_10533,GENE_9474,17
GENE_3570,GENE_9970,17
GENE_92521,GENE_10379,17
GENE_9474,GENE_10533,17
GENE_3569,GENE_10599,17
GENE_70008,GENE_14433,17
GENE_16175,GENE_15978,17
GENE_43740568,GENE_16059,17
GENE_15978,GENE_16175,17
GENE_20296,GENE_16175,17
GENE_7124,GENE_16175,17
GENE_21898,GENE_16193,17
GENE_24498,GENE_16193,17
GENE_925,GENE_16423,17
GENE_3586,GENE_16728,17
GENE_7124,GENE_16728,17
GENE_6647,GENE_18024,17
GENE_20309,GENE_18788,17
GENE_16175,GENE_20296,17
GENE_18788,GENE_20309,17
GENE_16193,GENE_21898,17
GENE_9370,GENE_21898,17
GENE_1803,GENE_22370,17
GENE_255738,GENE_22796,17
GENE_186,GENE_22848,17
GENE_3600,GENE_22914,17
GENE_59272,GENE_22918,17
GENE_4790,GENE_23411,17
GENE_16193,GENE_24498,17
GENE_59272,GENE_24715,17
GENE_3552,GENE_24835,17
GENE_302668,GENE_25051,17
GENE_251,GENE_26503,17
GENE_116511,GENE_27329,17
GENE_183,GENE_27329,17
GENE_914,GENE_29123,17
GENE_59272,GENE_35773,17
GENE_4864,GENE_53373,17
GENE_1803,GENE_54938,17
GENE_3107,GENE_55354,17
GENE_43740568,GENE_56244,17
GENE_3451,GENE_57026,17
GENE_102938941,GENE_59272,17
GENE_1048,GENE_59272,17
GENE_1084,GENE_59272,17
GENE_1291,GENE_59272,17
GENE_1634,GENE_59272,17
GENE_2078,GENE_59272,17
GENE_2215,GENE_59272,17
GENE_22918,GENE_59272,17
GENE_24715,GENE_59272,17
GENE_339390,GENE_59272,17
GENE_35773,GENE_59272,17
GENE_4512,GENE_59272,17
GENE_6045,GENE_59272,17
GENE_6283,GENE_59272,17
GENE_6520,GENE_59272,17
GENE_79368,GENE_59272,17
GENE_8778,GENE_59272,17
GENE_7098,GENE_64135,17
GENE_14433,GENE_70008,17
GENE_59272,GENE_79368,17
GENE_10379,GENE_92521,17
GENE_228607,GENE_106759,17
GENE_3552,GENE_115004,17
GENE_27329,GENE_116511,17
GENE_5045,GENE_116511,17
GENE_185,GENE_116512,17
GENE_925,GENE_129685,17
GENE_7098,GENE_148022,17
GENE_1283,GENE_170589,17
GENE_5562,GENE_170589,17
GENE_106759,GENE_228607,17
GENE_2146,GENE_245650,17
GENE_22796,GENE_255738,17
GENE_282617,GENE_282616,17
GENE_282618,GENE_282616,17
GENE_282616,GENE_282617,17
GENE_282616,GENE_282618,17
GENE_3552,GENE_284424,17
GENE_25051,GENE_302668,17
GENE_59272,GENE_339390,17
GENE_7113,GENE_340024,17
GENE_404704,GENE_397455,17
GENE_397455,GENE_404704,17
GENE_43740568,GENE_492331,17
GENE_5133,GENE_574058,17
GENE_43740568,GENE_712790,17
GENE_1437,GENE_729230,17
GENE_1636,GENE_8673700,17
GENE_43740578,GENE_14254602,17
GENE_100055952,GENE_43740568,17
GENE_100327258,GENE_43740568,17
GENE_100408882,GENE_43740568,17
GENE_100465802,GENE_43740568,17
GENE_100541186,GENE_43740568,17
GENE_100602708,GENE_43740568,17
GENE_100663153,GENE_43740568,17
GENE_101326506,GENE_43740568,17
GENE_101697829,GENE_43740568,17
GENE_101792697,GENE_43740568,17
GENE_102184608,GENE_43740568,17
GENE_102452742,GENE_43740568,17
GENE_102938941,GENE_43740568,17
GENE_102996907,GENE_43740568,17
GENE_103086585,GENE_43740568,17
GENE_103127724,GENE_43740568,17
GENE_103267011,GENE_43740568,17
GENE_103668146,GENE_43740568,17
GENE_105705080,GENE_43740568,17
GENE_16059,GENE_43740568,17
GENE_492331,GENE_43740568,17
GENE_56244,GENE_43740568,17
GENE_712790,GENE_43740568,17
GENE_43740572,GENE_43740570,17
GENE_43740570,GENE_43740572,17
GENE_1401,GENE_43740575,17
GENE_None,GENE_43740577,17
GENE_1401,GENE_43740578,17
GENE_14254602,GENE_43740578,17
GENE_43740568,GENE_100055952,17
GENE_3570,GENE_100133941,17
GENE_43740568,GENE_100327258,17
GENE_43740568,GENE_100408882,17
GENE_43740568,GENE_100465802,17
GENE_952,GENE_100511702,17
GENE_43740568,GENE_100541186,17
GENE_43740568,GENE_100602708,17
GENE_43740568,GENE_100663153,17
GENE_43740568,GENE_101326506,17
GENE_43740568,GENE_101697829,17
GENE_43740568,GENE_101792697,17
GENE_43740568,GENE_102184608,17
GENE_43740568,GENE_102452742,17
GENE_43740568,GENE_102938941,17
GENE_59272,GENE_102938941,17
GENE_43740568,GENE_102996907,17
GENE_43740568,GENE_103086585,17
GENE_43740568,GENE_103127724,17
GENE_43740568,GENE_103267011,17
GENE_43740568,GENE_103668146,17
GENE_43740568,GENE_105705080,17
GENE_3586,GENE_107653060,17
GENE_43740578,GENE_60,16
GENE_6908,GENE_60,16
GENE_340061,GENE_177,16
GENE_24310,GENE_183,16
GENE_2641,GENE_185,16
GENE_70008,GENE_186,16
GENE_5595,GENE_207,16
GENE_595,GENE_207,16
GENE_8678,GENE_207,16
GENE_1432,GENE_213,16
GENE_1803,GENE_213,16
GENE_4843,GENE_213,16
GENE_5599,GENE_213,16
GENE_653590,GENE_213,16
GENE_305843,GENE_283,16
GENE_None,GENE_283,16
GENE_10288,GENE_324,16
GENE_10859,GENE_324,16
GENE_3805,GENE_324,16
GENE_939,GENE_355,16
GENE_59272,GENE_362,16
GENE_7056,GENE_462,16
GENE_207,GENE_595,16
GENE_836,GENE_596,16
GENE_170589,GENE_597,16
GENE_1401,GENE_695,16
GENE_5321,GENE_836,16
GENE_5595,GENE_836,16
GENE_596,GENE_836,16
GENE_9242,GENE_907,16
GENE_1803,GENE_911,16
GENE_11980,GENE_920,16
GENE_1803,GENE_920,16
GENE_59067,GENE_920,16
GENE_7422,GENE_920,16
GENE_7448,GENE_920,16
GENE_11980,GENE_925,16
GENE_2147,GENE_925,16
GENE_2678,GENE_925,16
GENE_3123,GENE_925,16
GENE_3824,GENE_925,16
GENE_397455,GENE_925,16
GENE_51497,GENE_925,16
GENE_5175,GENE_925,16
GENE_973,GENE_925,16
GENE_1401,GENE_929,16
GENE_952,GENE_930,16
GENE_355,GENE_939,16
GENE_4591,GENE_939,16
GENE_5133,GENE_939,16
GENE_None,GENE_939,16
GENE_3559,GENE_940,16
GENE_3575,GENE_940,16
GENE_1803,GENE_942,16
GENE_3146,GENE_943,16
GENE_58484,GENE_943,16
GENE_None,GENE_943,16
GENE_930,GENE_952,16
GENE_43740568,GENE_973,16
GENE_925,GENE_973,16
GENE_3558,GENE_1230,16
GENE_729230,GENE_1230,16
GENE_59272,GENE_1292,16
GENE_12501,GENE_1401,16
GENE_695,GENE_1401,16
GENE_7139,GENE_1401,16
GENE_929,GENE_1401,16
GENE_213,GENE_1432,16
GENE_3558,GENE_1432,16
GENE_4048,GENE_1432,16
GENE_64292,GENE_1432,16
GENE_7157,GENE_1432,16
GENE_7422,GENE_1432,16
GENE_1636,GENE_1437,16
GENE_3567,GENE_1437,16
GENE_10850,GENE_1440,16
GENE_2247,GENE_1440,16
GENE_4254,GENE_1440,16
GENE_5155,GENE_1440,16
GENE_10105,GENE_1442,16
GENE_728441,GENE_1471,16
GENE_201633,GENE_1493,16
GENE_7448,GENE_1514,16
GENE_2152,GENE_1536,16
GENE_1558,GENE_1544,16
GENE_1544,GENE_1558,16
GENE_26503,GENE_1558,16
GENE_1577,GENE_1576,16
GENE_3456,GENE_1576,16
GENE_4582,GENE_1576,16
GENE_1576,GENE_1577,16
GENE_29126,GENE_1593,16
GENE_7422,GENE_1593,16
GENE_1437,GENE_1636,16
GENE_3482,GENE_1636,16
GENE_57486,GENE_1636,16
GENE_8129,GENE_1636,16
GENE_3569,GENE_1649,16
GENE_213,GENE_1803,16
GENE_911,GENE_1803,16
GENE_920,GENE_1803,16
GENE_942,GENE_1803,16
GENE_107653060,GENE_1843,16
GENE_3586,GENE_1843,16
GENE_1946,GENE_1942,16
GENE_1942,GENE_1946,16
GENE_59272,GENE_1993,16
GENE_3439,GENE_2033,16
GENE_3586,GENE_2053,16
GENE_5970,GENE_2053,16
GENE_3569,GENE_2078,16
GENE_5328,GENE_2147,16
GENE_7035,GENE_2147,16
GENE_925,GENE_2147,16
GENE_1536,GENE_2152,16
GENE_5055,GENE_2152,16
GENE_7035,GENE_2152,16
GENE_7124,GENE_2152,16
GENE_7113,GENE_2157,16
GENE_2176,GENE_2175,16
GENE_2177,GENE_2175,16
GENE_2187,GENE_2175,16
GENE_2175,GENE_2176,16
GENE_2175,GENE_2177,16
GENE_2175,GENE_2187,16
GENE_6347,GENE_2214,16
GENE_1440,GENE_2247,16
GENE_3574,GENE_2247,16
GENE_59272,GENE_2290,16
GENE_3091,GENE_2353,16
GENE_3172,GENE_2353,16
GENE_4843,GENE_2353,16
GENE_3667,GENE_2475,16
GENE_43740568,GENE_2597,16
GENE_185,GENE_2641,16
GENE_925,GENE_2678,16
GENE_3066,GENE_2876,16
GENE_55621,GENE_2876,16
GENE_4790,GENE_2920,16
GENE_59272,GENE_2922,16
GENE_2876,GENE_3066,16
GENE_8673700,GENE_3066,16
GENE_3559,GENE_3082,16
GENE_43740578,GENE_3087,16
GENE_2353,GENE_3091,16
GENE_7113,GENE_3106,16
GENE_43740573,GENE_3123,16
GENE_925,GENE_3123,16
GENE_943,GENE_3146,16
GENE_4790,GENE_3162,16
GENE_2353,GENE_3172,16
GENE_7421,GENE_3172,16
GENE_7124,GENE_3326,16
GENE_15962,GENE_3439,16
GENE_2033,GENE_3439,16
GENE_22848,GENE_3439,16
GENE_8743,GENE_3440,16
GENE_1576,GENE_3456,16
GENE_10288,GENE_3458,16
GENE_4513,GENE_3458,16
GENE_4615,GENE_3458,16
GENE_4684,GENE_3458,16
GENE_51284,GENE_3458,16
GENE_5594,GENE_3458,16
GENE_5972,GENE_3458,16
GENE_1636,GENE_3482,16
GENE_57486,GENE_3482,16
GENE_79621,GENE_3535,16
GENE_10850,GENE_3552,16
GENE_4827,GENE_3552,16
GENE_54106,GENE_3552,16
GENE_54474,GENE_3552,16
GENE_59067,GENE_3552,16
GENE_6772_6773_6774_20848_6775_6778,GENE_3552,16
GENE_79792,GENE_3552,16
GENE_3567,GENE_3557,16
GENE_1230,GENE_3558,16
GENE_1432,GENE_3558,16
GENE_4843,GENE_3558,16
GENE_3082,GENE_3559,16
GENE_3600,GENE_3559,16
GENE_6352,GENE_3559,16
GENE_6354,GENE_3559,16
GENE_940,GENE_3559,16
GENE_5599,GENE_3565,16
GENE_1437,GENE_3567,16
GENE_3557,GENE_3567,16
GENE_1649,GENE_3569,16
GENE_18788,GENE_3569,16
GENE_2078,GENE_3569,16
GENE_29108,GENE_3569,16
GENE_3976,GENE_3569,16
GENE_4282,GENE_3569,16
GENE_50943,GENE_3569,16
GENE_6772_6773_6774_20848_6775_6778,GENE_3569,16
GENE_6775,GENE_3569,16
GENE_729230,GENE_3569,16
GENE_7295,GENE_3569,16
GENE_84639,GENE_3569,16
GENE_59272,GENE_3572,16
GENE_2247,GENE_3574,16
GENE_940,GENE_3575,16
GENE_20302,GENE_3576,16
GENE_50616,GENE_3576,16
GENE_1843,GENE_3586,16
GENE_2053,GENE_3586,16
GENE_3630,GENE_3586,16
GENE_5133,GENE_3586,16
GENE_59067,GENE_3586,16
GENE_6772,GENE_3586,16
GENE_7422,GENE_3596,16
GENE_55107,GENE_3597,16
GENE_3559,GENE_3600,16
GENE_6347,GENE_3603,16
GENE_6348,GENE_3603,16
GENE_3716,GENE_3605,16
GENE_6356,GENE_3605,16
GENE_90865,GENE_3606,16
GENE_3842,GENE_3627,16
GENE_51497,GENE_3627,16
GENE_90865,GENE_3627,16
GENE_3586,GENE_3630,16
GENE_4615,GENE_3654,16
GENE_9641,GENE_3661,16
GENE_2475,GENE_3667,16
GENE_59272,GENE_3700,16
GENE_26503,GENE_3716,16
GENE_3605,GENE_3716,16
GENE_59272,GENE_3716,16
GENE_26503,GENE_3717,16
GENE_59067,GENE_3717,16
GENE_7124,GENE_3718,16
GENE_5045,GENE_3725,16
GENE_324,GENE_3805,16
GENE_925,GENE_3824,16
GENE_3627,GENE_3842,16
GENE_59272,GENE_3848,16
GENE_59272,GENE_3852,16
GENE_59272,GENE_3858,16
GENE_59272,GENE_3861,16
GENE_3569,GENE_3976,16
GENE_4283,GENE_3976,16
GENE_1432,GENE_4048,16
GENE_4843,GENE_4048,16
GENE_5599,GENE_4048,16
GENE_10850,GENE_4254,16
GENE_1440,GENE_4254,16
GENE_3569,GENE_4282,16
GENE_3976,GENE_4283,16
GENE_3458,GENE_4513,16
GENE_4513_4512,GENE_4513,16
GENE_1576,GENE_4582,16
GENE_7356,GENE_4586,16
GENE_939,GENE_4591,16
GENE_3458,GENE_4615,16
GENE_3654,GENE_4615,16
GENE_7189,GENE_4615,16
GENE_3458,GENE_4684,16
GENE_2920,GENE_4790,16
GENE_3162,GENE_4790,16
GENE_5321,GENE_4790,16
GENE_5891,GENE_4790,16
GENE_59067,GENE_4790,16
GENE_9641,GENE_4790,16
GENE_10045,GENE_4792,16
GENE_3552,GENE_4827,16
GENE_213,GENE_4843,16
GENE_2353,GENE_4843,16
GENE_3558,GENE_4843,16
GENE_4048,GENE_4843,16
GENE_64292,GENE_4843,16
GENE_7157,GENE_4843,16
GENE_7422,GENE_4843,16
GENE_6925,GENE_4850,16
GENE_7029,GENE_4850,16
GENE_3725,GENE_5045,16
GENE_43740575,GENE_5045,16
GENE_43740578,GENE_5045,16
GENE_5973,GENE_5045,16
GENE_70008,GENE_5045,16
GENE_2152,GENE_5055,16
GENE_5879,GENE_5058,16
GENE_26503,GENE_5133,16
GENE_3586,GENE_5133,16
GENE_939,GENE_5133,16
GENE_1440,GENE_5155,16
GENE_7124,GENE_5155,16
GENE_925,GENE_5175,16
GENE_26503,GENE_5286,16
GENE_4790,GENE_5321,16
GENE_836,GENE_5321,16
GENE_2147,GENE_5328,16
GENE_59272,GENE_5502,16
GENE_3458,GENE_5594,16
GENE_207,GENE_5595,16
GENE_836,GENE_5595,16
GENE_213,GENE_5599,16
GENE_3565,GENE_5599,16
GENE_4048,GENE_5599,16
GENE_64292,GENE_5599,16
GENE_43740573,GENE_5728,16
GENE_43740576,GENE_5728,16
GENE_7124,GENE_5742,16
GENE_5058,GENE_5879,16
GENE_4790,GENE_5891,16
GENE_2053,GENE_5970,16
GENE_3458,GENE_5972,16
GENE_5045,GENE_5973,16
GENE_11331,GENE_6253,16
GENE_7124,GENE_6287,16
GENE_2214,GENE_6347,16
GENE_3603,GENE_6347,16
GENE_50616,GENE_6347,16
GENE_3603,GENE_6348,16
GENE_3559,GENE_6352,16
GENE_3559,GENE_6354,16
GENE_6356,GENE_6354,16
GENE_3605,GENE_6356,16
GENE_6354,GENE_6356,16
GENE_59272,GENE_6366,16
GENE_55829,GENE_6415,16
GENE_59272,GENE_6490,16
GENE_18788,GENE_6647,16
GENE_7113,GENE_6692,16
GENE_23411,GENE_6696,16
GENE_7113,GENE_6770,16
GENE_3586,GENE_6772,16
GENE_7297,GENE_6772,16
GENE_3569,GENE_6775,16
GENE_60,GENE_6908,16
GENE_4850,GENE_6925,16
GENE_7029,GENE_6925,16
GENE_4850,GENE_7029,16
GENE_6925,GENE_7029,16
GENE_2147,GENE_7035,16
GENE_2152,GENE_7035,16
GENE_462,GENE_7056,16
GENE_2157,GENE_7113,16
GENE_3106,GENE_7113,16
GENE_6692,GENE_7113,16
GENE_6770,GENE_7113,16
GENE_20296,GENE_7124,16
GENE_2152,GENE_7124,16
GENE_3326,GENE_7124,16
GENE_3718,GENE_7124,16
GENE_5155,GENE_7124,16
GENE_5742,GENE_7124,16
GENE_6287,GENE_7124,16
GENE_64135,GENE_7124,16
GENE_1401,GENE_7139,16
GENE_1432,GENE_7157,16
GENE_4843,GENE_7157,16
GENE_644914,GENE_7157,16
GENE_4615,GENE_7189,16
GENE_3569,GENE_7295,16
GENE_6772,GENE_7297,16
GENE_59272,GENE_7306,16
GENE_4586,GENE_7356,16
GENE_3172,GENE_7421,16
GENE_1432,GENE_7422,16
GENE_1593,GENE_7422,16
GENE_26503,GENE_7422,16
GENE_3596,GENE_7422,16
GENE_4843,GENE_7422,16
GENE_920,GENE_7422,16
GENE_None,GENE_7422,16
GENE_1514,GENE_7448,16
GENE_56925,GENE_7448,16
GENE_920,GENE_7448,16
GENE_1636,GENE_8129,16
GENE_79621,GENE_8163,16
GENE_9021,GENE_8651,16
GENE_207,GENE_8678,16
GENE_3440,GENE_8743,16
GENE_8651,GENE_9021,16
GENE_59272,GENE_9235,16
GENE_907,GENE_9242,16
GENE_59272,GENE_9407,16
GENE_340061,GENE_9447,16
GENE_3661,GENE_9641,16
GENE_4790,GENE_9641,16
GENE_4792,GENE_10045,16
GENE_1442,GENE_10105,16
GENE_324,GENE_10288,16
GENE_3458,GENE_10288,16
GENE_None,GENE_10332,16
GENE_57486,GENE_10404,16
GENE_84557,GENE_10533,16
GENE_1440,GENE_10850,16
GENE_3552,GENE_10850,16
GENE_4254,GENE_10850,16
GENE_324,GENE_10859,16
GENE_59272,GENE_10894,16
GENE_23395,GENE_10899,16
GENE_59272,GENE_11322,16
GENE_6253,GENE_11331,16
GENE_59272,GENE_11816,16
GENE_920,GENE_11980,16
GENE_925,GENE_11980,16
GENE_26926,GENE_12028,16
GENE_70008,GENE_12491,16
GENE_1401,GENE_12501,16
GENE_16193,GENE_15945,16
GENE_20847,GENE_15945,16
GENE_54131,GENE_15945,16
GENE_3439,GENE_15962,16
GENE_282665,GENE_15978,16
GENE_59272,GENE_15978,16
GENE_72935,GENE_16017,16
GENE_20309,GENE_16175,16
GENE_21926,GENE_16189,16
GENE_282665,GENE_16189,16
GENE_15945,GENE_16193,16
GENE_16668,GENE_16193,16
GENE_16193,GENE_16668,16
GENE_18788,GENE_17127,16
GENE_18788,GENE_17390,16
GENE_21926,GENE_18024,16
GENE_17127,GENE_18788,16
GENE_17390,GENE_18788,16
GENE_22339,GENE_18788,16
GENE_22341,GENE_18788,16
GENE_3569,GENE_18788,16
GENE_6647,GENE_18788,16
GENE_7124,GENE_20296,16
GENE_3576,GENE_20302,16
GENE_16175,GENE_20309,16
GENE_15945,GENE_20847,16
GENE_16189,GENE_21926,16
GENE_18024,GENE_21926,16
GENE_18788,GENE_22339,16
GENE_18788,GENE_22341,16
GENE_3439,GENE_22848,16
GENE_10899,GENE_23395,16
GENE_6696,GENE_23411,16
GENE_24310,GENE_24182,16
GENE_116554,GENE_24310,16
GENE_183,GENE_24310,16
GENE_24182,GENE_24310,16
GENE_24498,GENE_24310,16
GENE_24835,GENE_24310,16
GENE_305843,GENE_24338,16
GENE_24310,GENE_24498,16
GENE_24835,GENE_24514,16
GENE_192155,GENE_24773,16
GENE_25051,GENE_24773,16
GENE_302668,GENE_24773,16
GENE_24310,GENE_24835,16
GENE_24514,GENE_24835,16
GENE_25125,GENE_24835,16
GENE_25325,GENE_24835,16
GENE_192155,GENE_25051,16
GENE_24773,GENE_25051,16
GENE_24835,GENE_25125,16
GENE_24835,GENE_25325,16
GENE_1558,GENE_26503,16
GENE_3716,GENE_26503,16
GENE_3717,GENE_26503,16
GENE_5133,GENE_26503,16
GENE_5286,GENE_26503,16
GENE_7422,GENE_26503,16
GENE_12028,GENE_26926,16
GENE_3569,GENE_29108,16
GENE_1593,GENE_29126,16
GENE_3576,GENE_50616,16
GENE_6347,GENE_50616,16
GENE_3569,GENE_50943,16
GENE_3458,GENE_51284,16
GENE_3627,GENE_51497,16
GENE_925,GENE_51497,16
GENE_3552,GENE_54106,16
GENE_59272,GENE_54106,16
GENE_15945,GENE_54131,16
GENE_3552,GENE_54474,16
GENE_161882,GENE_54882,16
GENE_3597,GENE_55107,16
GENE_494330,GENE_55107,16
GENE_2876,GENE_55621,16
GENE_8673700,GENE_55621,16
GENE_6415,GENE_55829,16
GENE_7448,GENE_56925,16
GENE_10404,GENE_57486,16
GENE_1636,GENE_57486,16
GENE_3482,GENE_57486,16
GENE_943,GENE_58484,16
GENE_3552,GENE_59067,16
GENE_3586,GENE_59067,16
GENE_3717,GENE_59067,16
GENE_4790,GENE_59067,16
GENE_920,GENE_59067,16
GENE_10894,GENE_59272,16
GENE_11322,GENE_59272,16
GENE_117159,GENE_59272,16
GENE_11816,GENE_59272,16
GENE_1292,GENE_59272,16
GENE_15978,GENE_59272,16
GENE_168400,GENE_59272,16
GENE_1993,GENE_59272,16
GENE_201633,GENE_59272,16
GENE_2290,GENE_59272,16
GENE_2922,GENE_59272,16
GENE_3572,GENE_59272,16
GENE_362,GENE_59272,16
GENE_3700,GENE_59272,16
GENE_3716,GENE_59272,16
GENE_3848,GENE_59272,16
GENE_3852,GENE_59272,16
GENE_3858,GENE_59272,16
GENE_3861,GENE_59272,16
GENE_54106,GENE_59272,16
GENE_5502,GENE_59272,16
GENE_6366,GENE_59272,16
GENE_6490,GENE_59272,16
GENE_7306,GENE_59272,16
GENE_74338,GENE_59272,16
GENE_9235,GENE_59272,16
GENE_9407,GENE_59272,16
GENE_7124,GENE_64135,16
GENE_1432,GENE_64292,16
GENE_4843,GENE_64292,16
GENE_5599,GENE_64292,16
GENE_12491,GENE_70008,16
GENE_186,GENE_70008,16
GENE_5045,GENE_70008,16
GENE_16017,GENE_72935,16
GENE_59272,GENE_74338,16
GENE_3535,GENE_79621,16
GENE_8163,GENE_79621,16
GENE_3552,GENE_79792,16
GENE_10533,GENE_84557,16
GENE_3569,GENE_84639,16
GENE_3606,GENE_90865,16
GENE_3627,GENE_90865,16
GENE_305843,GENE_116511,16
GENE_24310,GENE_116554,16
GENE_59272,GENE_117159,16
GENE_54882,GENE_161882,16
GENE_43740568,GENE_164045,16
GENE_59272,GENE_168400,16
GENE_597,GENE_170589,16
GENE_24773,GENE_192155,16
GENE_25051,GENE_192155,16
GENE_302668,GENE_192155,16
GENE_1493,GENE_201633,16
GENE_59272,GENE_201633,16
GENE_15978,GENE_282665,16
GENE_16189,GENE_282665,16
GENE_192155,GENE_302668,16
GENE_24773,GENE_302668,16
GENE_406884,GENE_302668,16
GENE_116511,GENE_305843,16
GENE_24338,GENE_305843,16
GENE_283,GENE_305843,16
GENE_177,GENE_340061,16
GENE_9447,GENE_340061,16
GENE_925,GENE_397455,16
GENE_302668,GENE_406884,16
GENE_55107,GENE_494330,16
GENE_7157,GENE_644914,16
GENE_213,GENE_653590,16
GENE_43740568,GENE_728378,16
GENE_1471,GENE_728441,16
GENE_1230,GENE_729230,16
GENE_3569,GENE_729230,16
GENE_17603149,GENE_1494446,16
GENE_3066,GENE_8673700,16
GENE_55621,GENE_8673700,16
GENE_1494446,GENE_17603149,16
GENE_164045,GENE_43740568,16
GENE_2597,GENE_43740568,16
GENE_728378,GENE_43740568,16
GENE_973,GENE_43740568,16
